Business Id,Reviewer Name,Rating,Text,Time Created
MOwB9YYd-Ko6nVgSB-ltQw,Sylvia L.,5,Omg it's amazing! Totally exceeded my expectations. I was going to a fine dining Italian restaurant but it was fully packed so I visited Briciola. I was...,2020-12-13
MOwB9YYd-Ko6nVgSB-ltQw,Priyu G.,2,"Great way to ruin an evening.

I generally like this place but they lost their common sense.

I made a reservation in advance and specified indoors. After...",2021-02-12
7_hGsGEkHrjgAiYVjrCFnw,Steven K.,5,"I ate at Carbone on a Sunday evening in January 2020 (so during the COVID-19 pandemic) at the W. Broadway location (so what was Sadelle's).  Overall,  the...",2021-02-01
7_hGsGEkHrjgAiYVjrCFnw,Chris P.,4,"This is my 200th review post!! 
How awesome it is that this milestone post will be about my experience at one of hardest restaurants to get into pre-COVID....",2021-01-26
7_hGsGEkHrjgAiYVjrCFnw,Angela A.,4,This is the place everyone in NYC has to go at least once but maybe just once. Overall it was a great experience but just know you're going for the name and...,2021-01-15
5Akss-swwfyoSVeIsDBbvw,Sara P.,5,Wow. This is the best Bolognese I have ever got through delivery. It is AMAZING. I have ordered it two days in a row. Portions are large and price is very...,2021-02-02
5Akss-swwfyoSVeIsDBbvw,Jessica L.,4,"I'm so happy this spot stayed afloat during COVID! They have a pretty big outdoor setup, which was surprisingly not crowded on a Friday night. Definitely...",2020-08-26
5Akss-swwfyoSVeIsDBbvw,Christina T.,5,"I love Basta Pasta, a neighborhood gem for 30 years. Currently open for delivery and takeout, I love the crespelle con funghi - delicate pasta squares with...",2020-03-27
XHhRAKq6DArQXYhkgvwaow,Lucy B.,5,"Soooo good, maybe the best pasta I've had in NYC and even for takeout it was exceptional! Highly recommended. Tasted fresh and amazing",2020-08-31
XHhRAKq6DArQXYhkgvwaow,Sophia C.,5,Came here as a treat yourself dinner and I had time to kill in the area. My friend told me this place recently had opened and not gunna lie but the name was...,2020-12-14
XHhRAKq6DArQXYhkgvwaow,Nora D.,4,It was request by the teen we were with to have Italian so after a stroll through the museum we ended up here. They had outdoor seating. A nice specials...,2020-09-25
LTi4_wcCVmqQeJ_jgTEbOQ,J. Lawrence N.,5,"This was a really unexpected surprise. We've almost come here a few times, but for one reason or another never made our way over. Boy am I glad we did. It...",2021-01-27
LTi4_wcCVmqQeJ_jgTEbOQ,Elena H.,5,"A very cute little spot setup to deal with covid. There is a couple of heaters but definitely bring a warm coat and hats! 

The food here is tasty. Staff is...",2020-12-26
LTi4_wcCVmqQeJ_jgTEbOQ,Ivy L.,5,AMAZING rigatoni pasta and pizza - such a cute place and friendly staff. Small heaters to accommodate outdoor covid seating which is great! Highly recommend...,2021-01-10
iEUXrUUqGfUhpgYYSr5Zig,Jake W.,4,"If you're looking for an old school Italian establishment, you should check out Da Nico's in Little Italy. We made reservations after receiving a...",2021-01-03
iEUXrUUqGfUhpgYYSr5Zig,Nicky C.,5,"Great spot in little Italy, highly recommended. Drinks were on point and even through this pandemic they treated us to a round of drinks. Server Adam was...",2021-02-03
iEUXrUUqGfUhpgYYSr5Zig,L C.,5,"I came here for dinner on Saturday night & was seated in a lovely tent-covered back patio with trees, plants & Roman statues. I enjoyed delicious, authentic...",2020-09-06
OwDRIugcA4LkUuTRqpJsog,Eleni A.,5,"This is our spot we when want a ""treat ourselves"" meal. The food is always fantastic, drinks consistent and the whole experience is overall great.

The...",2020-09-28
OwDRIugcA4LkUuTRqpJsog,Alison M.,5,"Oh sweet Naked Dog! Thank you for being a neighborhood favorite, a place to come home too. 

Naked Dog is such a hidden gem in Greenpoint. The food is...",2020-09-05
OwDRIugcA4LkUuTRqpJsog,Alex M.,5,"Seriously authentic, utterly delicious Italian fare nestled away in a quiet little corner of Greenpoint, BK. Excellent bar neighborhood. Our wine enthusiast...",2020-09-02
h37t9rA06Sr4EetJjKrfzw,Woolie T.,5,"Don Angie's a tried-and-true, must-visit if you're ever in town (or even if you're a local) -- reservations are almost always hard to snag, even during a...",2021-02-07
h37t9rA06Sr4EetJjKrfzw,Hayley G.,5,"Phenomenal. Must go to. Worth the hype. We snagged reservations for my birthday dinner, and the food / service / ambiance did not disappoint. We dined in...",2021-01-31
h37t9rA06Sr4EetJjKrfzw,Franny A.,5,"While a reservation is nearly impossible here in normal times, in pandemic times scoring an outdoor seat is not only possible but immensely satisfying....",2020-09-15
I2lgw_7DUnwD92ND4PN-Ow,Mickey C.,5,"This was our first meal eating at a restaurant post-pandemic. NYC is in phase 2 of reopening. We're allowed to eat outside with social distancing.

We've...",2020-06-26
I2lgw_7DUnwD92ND4PN-Ow,Ryan D.,5,"If you're in the city and you aren't eating here, you're making a mistake. Mixologists start by making you the PERFECT cocktail. Then you're served an...",2020-11-23
I2lgw_7DUnwD92ND4PN-Ow,Nimi V.,5,Loved the food here. The bruschetta has a very fresh cheese and the meat lasagne is very rich and flavourful. The outdoor seating in the little italy area...,2020-11-08
abZ-mEvF6Tj4hfyIg0lKwQ,Palveen L.,5,"This Italian restaurant just made it to my top favorites. 
Nice, cozy dining good ambience. Food was amazing . We ordered ""Burrata e pachino"" and...",2021-01-17
abZ-mEvF6Tj4hfyIg0lKwQ,Yajaira R.,5,"I really enjoyed this Italian restaurant!  Despite the whole Covid restrictions this place is a Must Go ;) the Gnocchi is absolutely delicious, and the...",2021-01-26
abZ-mEvF6Tj4hfyIg0lKwQ,Lilah M.,5,"We haven't been going out much since the pandemic hit, but decided to visit Vite on a whim last night. They did a great job with their outdoor seating. It's...",2020-09-17
raqwXUBlnc0e8c7CYmxEJQ,Laura S.,5,"TLDR the spaghetti lives up to the hype. I got a delivery order during COVID pandemic times and the food was still phenomenal.

Took advantage of the great...",2021-01-30
raqwXUBlnc0e8c7CYmxEJQ,Kevin's C.,5,"Video Review Here: https://youtu.be/CM_FImKSvk0

So, for the longest time, my two uncles would always talk about how excited they are about their...",2020-12-14
raqwXUBlnc0e8c7CYmxEJQ,Biana G.,5,"You get what you pay for is certainly accurate when it comes to the superb ambiance, cocktails and food at Scarpetta! Upscale vibe with dim lighting,...",2020-12-13
vVVmHacu2YAxKfpIjhfd1g,Lingxiao C.,5,Veal meatballs and the Mortadella pizza are still as good as I ever. Also tried the Nutella pizza for two this time and it was solid - the dough was thin...,2020-09-24
vVVmHacu2YAxKfpIjhfd1g,Monica M.,5,"Goes above and beyond to stay true to Italian cuisine! 

Since COVID restrictions are still in place, we saw that the front outdoor seating area was packed...",2020-07-24
vVVmHacu2YAxKfpIjhfd1g,Kati B.,5,"I have gone here for dinner both pre-and post covid shut down. Both times, the food was absolutely delicious. The environment is cute with Sicilian vibes. I...",2020-07-12
ZVa3-O6LMxZXSpKG0J1h-w,Randy G.,5,"On a very cold night in NYC, my friend and I ordered what turned out to be, the absolute best Italian dinner delivery ever!  
Randy G",2021-02-17
ZVa3-O6LMxZXSpKG0J1h-w,Scott S.,5,"Amazing food and staff, couldn't have asked for a better experience even with the whole Covid-19 pandemic. 5 stars all day long!!",2021-02-05
ZVa3-O6LMxZXSpKG0J1h-w,Christina S.,5,"UPDATE: They are open for take-out and delivery and the food is just as amazing as dining in! There are also discounts on bottles of wine, which I highly...",2020-05-21
_V7YsDQ4Lb41rqfkuPzm1w,Cassy B.,5,"Pesce Pasta is what dreams are made of. Delicious fresh fish and perfectly al dente pasta. What more can a girl ask for? 

My boyfriend and I walked by on a...",2020-09-06
_V7YsDQ4Lb41rqfkuPzm1w,Jacky C.,4,"Ordered delivery via Uber Eats.

I got the Lasagna Bolognese ($20). Super tasty and filling. I was very impressed, especially since I ordered it to be...",2021-02-07
_V7YsDQ4Lb41rqfkuPzm1w,Reggie M.,5,This place has some solid Italian fare right in the heart of the village on Bleecker Street. If you are craving for some rustic Italian dishes look no...,2020-03-07
CFR-HzVHKWRMpMAR3LAhzg,Craig Z.,5,I used to go here a lot pre-pandemic.  Took a chance on a warm night recently and was able to get a table out front (the area was covered and walled on 3...,2020-12-14
CFR-HzVHKWRMpMAR3LAhzg,Caterina N.,5,This is my favorite restaurant in my neighborhood. Obsessed with the carbonara as well as every pizza! The tiramisu too. It feels home cooked but still...,2021-02-07
CFR-HzVHKWRMpMAR3LAhzg,Emily M.,5,"yes yes yes!! this place was fantastic. we were seated immediately, and their back patio area is beautiful (and has dividers up between the tables as a...",2020-10-12
Be1Y-vAEMgo7lqL5alXgDA,Joanna M.,5,My boyfriend and I dined outside in late August during COVID and the food and service was amazing! I had the steak tartare and my boyfriend the bacco...,2020-09-21
Be1Y-vAEMgo7lqL5alXgDA,Alex I.,5,I've been here several times during the pandemics months and they've done a fabulous job of keeping up with safety and cleaning protocols. Not to mention...,2020-12-18
Be1Y-vAEMgo7lqL5alXgDA,Guy B.,5,"My wife and I have only been here once, but we are sure to return soon. We were able to get a table inside, during Covid, and the meal was fantastic !!! We...",2020-10-31
-hUvO0C0A-pGZdiSKvjoFw,Rachel P.,5,"Finally Babbo has reopened! We were seated upstairs, the tables are distanced and there are visible air purifiers all around. The service was impeccable,...",2020-11-30
-hUvO0C0A-pGZdiSKvjoFw,Akash V.,4,We came here during restaurant week so we only had two dishes to pick from. We decided to get one of each. Both dishes were average in taste. I wish we...,2021-01-31
-hUvO0C0A-pGZdiSKvjoFw,raymond p.,2,I and my wife were excited to have pickup order from Baboo for our Valentine's dinner. We placed an order through Caviar and drove there from UWS. I got...,2021-02-14
l7OsDvMOO3ji3fg0nT0QzA,Sarah M.,4,"In more normal times, Tony's is a great place to go when you have a big group and need a party room or a family style meal. It is a friendly atmosphere and...",2020-12-18
l7OsDvMOO3ji3fg0nT0QzA,Georgia P.,5,Love this place. Not sure what is better the service or the food! Both are absolutely incredible. This is my go-to restaurant. I highly recommend the...,2021-02-15
l7OsDvMOO3ji3fg0nT0QzA,Melanie D.,5,So lets get straight to the point here - order the chicken francese and meatballs. Everything is family style and damn delicious too. If my appetite was...,2020-09-19
d5ya04K-2A_hI3Xzqe1HeA,Angela A.,5,I don't know how I haven't reviewed Buon Gusto yet considering it is hands down my favorite Italian restaurant on the UES and maybe in the city. During the...,2021-01-17
d5ya04K-2A_hI3Xzqe1HeA,Andrew C.,4,Had dinner for a group of 4 on a warm November night for outdoor dining during COVID. It was very busy and staff seemed overwhelmed at times but generally...,2020-11-11
d5ya04K-2A_hI3Xzqe1HeA,Thomas W.,5,Dinner during COVID-19 is a challenge but the outdoor experience at Caffe Buon Gusto on the UES of Manhattan is quite the culinary experience.  Made to...,2020-12-12
32VbG_XgkZIuye0PV-BxaA,Kim H.,5,Just love this place. The food is amazing but what carries it to a 5?  Service. Especially during covid-19 period. Get reservations especially when you know...,2020-10-26
32VbG_XgkZIuye0PV-BxaA,Elizabeth F.,3,"Ordered from here via Postmates because I saw their famous pasta on NYC Date Night's Instagram Story, and she deemed this her go-to for ordering in...",2019-12-29
32VbG_XgkZIuye0PV-BxaA,Sean A.,5,"Pork chop was great, drinks were great and at a reasonable price. The pizza was pretty good but not NYC great. Very friendly staff. The food was a bit slow...",2020-10-16
LfRiA6RORToZUSJUHkZBVA,Vickie W.,4,"COVID-19 outdoor dining review: Frankies 457 has been on my list for a very long time, and I finally made it here last night for dinner. They have a pretty...",2021-01-10
LfRiA6RORToZUSJUHkZBVA,Vaughn F.,5,"Friend visiting from out West said he wanted Italian, Frankies immediately came to mind. We didn't have a reservation but the hostess managed to seat us at...",2020-08-27
LfRiA6RORToZUSJUHkZBVA,Nicole W.,4,"Frankies 457 Spuntino was an excellent spot for lunch in Brooklyn. They have a great outdoor space which felt safe and comfortable during COVID-19.

My Mom...",2020-08-22
U8Ljrx-w5otdMZNFhw5piw,anne m.,5,"Ivan and Jose are amazing waiters!! So pleasant, friendly and attentive and provided excellent service! They knew the menu well and made great recs! 

And,...",2020-11-04
U8Ljrx-w5otdMZNFhw5piw,Kristen C.,5,"Consistently amazing food. I've eaten at the restaurant and order take out. My go-to is the eggplant appetizer, and I'm extremely picky with my eggplant....",2020-06-09
U8Ljrx-w5otdMZNFhw5piw,Katherine E.,4,"Amazing food especially there pizzas. I've never actually eaten in the restaurant but have ordered take out many times and I am never disappointed. Also, it...",2020-06-27
9iC39Z1YjZKbrrCANgzBXg,Alice W.,5,This sandwich spot is a place that takes me back to Italy. I haven't had a sandwich so good since I was back in Italy two years ago (because Covid sadly)....,2021-02-15
9iC39Z1YjZKbrrCANgzBXg,Chet W.,5,"(December 2020)

This is an unassuming place on 9th Avenue, squashed in between a smoke shop and something else.  It's very easy to miss and we certainly...",2021-01-13
9iC39Z1YjZKbrrCANgzBXg,Peter D.,5,This spot is well deserving of its accolades. The business owner was incredibly nice and took the time to walk us through the menu and all their favorites...,2020-08-31
JSexQM-wn8HvWmfxu_m5ZA,Amy D.,5,"I am a constantly getting my food delivery from Gnocco, I love all the food, specially their pizzas! Yesterday I decided to go for first time with friends...",2020-11-15
JSexQM-wn8HvWmfxu_m5ZA,Rossella P.,5,"In this very difficult time for the hospitality business this restaurant deserves the 5 stars. Food was great, outdoor seating with adequate social...",2020-09-13
JSexQM-wn8HvWmfxu_m5ZA,Kaitlyn R.,5,"I finally sat down to eat and left with no food to take home.

The owner and staff were beyond friendly and the food is to die for.  I had the carpaccio di...",2020-08-08
9Zv7Xu380q2rzPSLEXX0Xg,Isabella S.,5,"This review is mainly for delivery service (really happy that they finally deliver) . We had the Eggplant salad special, fried calamari, antipasti,...",2020-07-02
